league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_nation2,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id
Premier League,2012,s,985,Manchester United,England,in,134424,Nick Powell,18.0,England,,AM,1042,Crewe Alexandra,England,7500000.0,4000000.0,False,False,False,False,728847
Premier League,2012,s,985,Manchester United,England,in,189740,Ángelo Henríquez,18.0,Chile,,CF,1037,Club Universidad de Chile,Chile,5500000.0,700000.0,False,False,False,False,775784
Premier League,2012,s,985,Manchester United,England,in,38003,Alexander Büttner,23.0,Netherlands,,LB,499,Vitesse Arnhem,Netherlands,5000000.0,500000.0,False,False,False,False,772077
Premier League,2012,s,984,West Bromwich Albion,England,in,13572,Ben Foster,29.0,England,,GK,337,Birmingham City,England,5000000.0,300000.0,False,False,False,False,738013
Premier League,2012,s,931,Fulham FC,England,in,13979,Ashkan Dejagah,26.0,Iran,Germany,RW,82,VfL Wolfsburg,Germany,2500000.0,200000.0,False,False,False,False,778326
Premier League,2012,s,762,Newcastle United,England,in,30670,Vurnon Anita,23.0,Curacao,Netherlands,DM,610,Ajax Amsterdam,Netherlands,8500000.0,450000.0,False,False,False,False,769682
Premier League,2012,s,762,Newcastle United,England,in,158697,Gaël Bigirimana,18.0,Burundi,England,CM,990,Coventry City,England,1250000.0,150000.0,False,False,False,False,743528
Premier League,2012,s,762,Newcastle United,England,in,179471,Curtis Good,19.0,Australia,England,CB,25580,Melbourne Heart FC,Australia,515000.0,450000.0,False,False,False,False,760488
Premier League,2012,s,11,Arsenal FC,England,in,15799,Santi Cazorla,27.0,Spain,,CM,1084,Málaga CF,Spain,19000000.0,2000000.0,False,False,False,False,764551
Premier League,2012,s,11,Arsenal FC,England,in,15185,Lukas Podolski,27.0,Germany,Poland,AM,3,1. FC Köln,Germany,15000000.0,400000.0,False,False,False,False,713413
Premier League,2012,s,11,Arsenal FC,England,in,82442,Olivier Giroud,25.0,France,,CF,969,Montpellier HSC,France,12000000.0,4000000.0,False,False,False,False,736548
Premier League,2012,s,405,Aston Villa,England,in,50201,Christian Benteke,21.0,Belgium,DR Congo,CF,1184,KRC Genk,Belgium,8800000.0,9000000.0,False,False,False,False,778284
Premier League,2012,s,405,Aston Villa,England,in,102258,Matthew Lowton,23.0,England,,RB,350,Sheffield United,England,3750000.0,2500000.0,False,False,False,False,743534
Premier League,2012,s,405,Aston Villa,England,in,90964,Joe Bennett,22.0,England,,LB,641,Middlesbrough FC,England,3150000.0,1500000.0,False,False,False,False,776808
Premier League,2012,s,405,Aston Villa,England,in,25523,Karim El Ahmadi,27.0,Morocco,Netherlands,DM,234,Feyenoord Rotterdam,Netherlands,2800000.0,400000.0,False,False,False,False,739769
Premier League,2012,s,405,Aston Villa,England,in,91317,Ashley Westwood,22.0,England,,DM,1042,Crewe Alexandra,England,2500000.0,5000000.0,False,False,False,False,778267
Premier League,2012,s,405,Aston Villa,England,in,94655,Jordan Bowery,21.0,England,,CF,1219,Chesterfield FC,England,630000.0,250000.0,False,False,False,False,777790
Premier League,2012,s,379,West Ham United,England,in,46831,Modibo Maïga,24.0,Mali,,CF,750,FC Sochaux-Montbéliard,France,6000000.0,300000.0,False,False,False,False,752177
Premier League,2012,s,379,West Ham United,England,in,52191,Stephen Henderson,24.0,Ireland,,GK,1020,Portsmouth FC,England,745000.0,300000.0,False,False,False,False,719773
Premier League,2012,s,379,West Ham United,England,in,111428,Raphael Spiegel,19.0,Switzerland,,GK,504,Grasshopper Club Zurich,Switzerland,400000.0,200000.0,False,False,False,False,755320
Premier League,2012,s,289,Sunderland AFC,England,in,35099,Steven Fletcher,25.0,Scotland,England,CF,543,Wolverhampton Wanderers,England,15200000.0,900000.0,False,False,False,False,773715
Premier League,2012,s,281,Manchester City,England,in,36350,Javi García,25.0,Spain,,CB,294,SL Benfica,Portugal,20200000.0,600000.0,False,False,False,False,778341
Premier League,2012,s,281,Manchester City,England,in,143559,Matija Nastasic,19.0,Serbia,,CB,430,ACF Fiorentina,Italy,15200000.0,5000000.0,False,False,False,False,778254
Premier League,2012,s,281,Manchester City,England,in,57079,Jack Rodwell,21.0,England,,DM,29,Everton FC,England,15000000.0,600000.0,False,False,False,False,767928
Premier League,2012,s,281,Manchester City,England,in,31552,Scott Sinclair,23.0,England,Jamaica,LW,2288,Swansea City,England,7800000.0,1500000.0,False,False,False,False,777793
Premier League,2012,s,180,Southampton FC,England,in,123742,Gastón Ramírez,21.0,Uruguay,,AM,1025,Bologna FC 1909,Italy,15200000.0,2500000.0,False,False,False,False,777982
Premier League,2012,s,180,Southampton FC,England,in,53360,Jay Rodríguez,22.0,England,Spain,CF,1132,Burnley FC,England,8650000.0,4000000.0,False,False,False,False,728064
Premier League,2012,s,180,Southampton FC,England,in,55709,Emmanuel Mayuka,21.0,Zambia,,CF,452,BSC Young Boys,Switzerland,4000000.0,325000.0,False,False,False,False,776549
Premier League,2012,s,180,Southampton FC,England,in,85177,Nathaniel Clyne,21.0,England,Grenada,RB,873,Crystal Palace,England,3200000.0,3000000.0,False,False,False,False,752176
Premier League,2012,s,180,Southampton FC,England,in,195488,Paulo Gazzaniga,20.0,Argentina,Italy,GK,2814,Gillingham FC,England,3150000.0,3000000.0,False,False,False,False,753284
Premier League,2012,s,180,Southampton FC,England,in,81789,Maya Yoshida,24.0,Japan,,CB,1426,VVV-Venlo,Netherlands,2800000.0,3200000.0,False,False,False,False,777221
Premier League,2012,s,180,Southampton FC,England,in,28973,Steven Davis,27.0,Northern Ireland,,CM,124,Rangers FC,Scotland,1000000.0,1000000.0,False,False,False,False,743815
Premier League,2012,s,148,Tottenham Hotspur,England,in,19368,Mousa Dembélé,25.0,Belgium,Mali,CM,931,Fulham FC,England,19000000.0,1000000.0,False,False,False,False,776725
Premier League,2012,s,148,Tottenham Hotspur,England,in,17965,Hugo Lloris,25.0,France,,GK,1041,Olympique Lyon,France,12600000.0,9000000.0,False,False,False,False,778256
Premier League,2012,s,148,Tottenham Hotspur,England,in,43250,Jan Vertonghen,25.0,Belgium,,CB,610,Ajax Amsterdam,Netherlands,12500000.0,6000000.0,False,False,False,False,745614
Premier League,2012,s,148,Tottenham Hotspur,England,in,90466,Gylfi Sigurdsson,22.0,Iceland,,AM,533,TSG 1899 Hoffenheim,Germany,10000000.0,3000000.0,False,False,False,False,741706
Premier League,2012,s,31,Liverpool FC,England,in,51452,Joe Allen,22.0,Wales,,CM,2288,Swansea City,England,19000000.0,2000000.0,False,False,False,False,766599
Premier League,2012,s,31,Liverpool FC,England,in,96754,Fabio Borini,21.0,Italy,,LW,12,AS Roma,Italy,13300000.0,3500000.0,False,False,False,False,748858
Premier League,2012,s,29,Everton FC,England,in,33639,Kevin Mirallas,24.0,Belgium,,RW,683,Olympiacos Piraeus,Greece,7650000.0,900000.0,False,False,False,False,770815
Premier League,2012,s,29,Everton FC,England,in,124983,Bryan Oviedo,22.0,Costa Rica,,LB,190,FC Copenhagen,Denmark,4500000.0,300000.0,False,False,False,False,778200
Premier League,2012,s,29,Everton FC,England,in,132207,Matty Kennedy,17.0,Northern Ireland,Scotland,LW,2553,Kilmarnock FC,Scotland,250000.0,450000.0,False,False,False,False,778255
Premier League,2012,s,1123,Norwich City,England,in,22614,Robert Snodgrass,24.0,Scotland,,RW,399,Leeds United,England,3200000.0,1500000.0,False,False,False,False,757992
Premier League,2012,s,1123,Norwich City,England,in,33951,Sébastien Bassong,26.0,Cameroon,France,CB,148,Tottenham Hotspur,England,3000000.0,250000.0,False,False,False,False,772002
Premier League,2012,s,1123,Norwich City,England,in,12384,Alexander Tettey,26.0,Norway,,DM,273,Stade Rennais FC,France,1500000.0,500000.0,False,False,False,False,773931
Premier League,2012,s,512,Stoke City,England,in,28990,Charlie Adam,26.0,Scotland,,CM,31,Liverpool FC,England,6200000.0,400000.0,False,False,False,False,777814
Premier League,2012,s,512,Stoke City,England,in,73734,Steven Nzonzi,23.0,France,DR Congo,DM,164,Blackburn Rovers,England,4400000.0,8000000.0,False,False,False,False,778331
Premier League,2012,s,512,Stoke City,England,in,31642,Geoff Cameron,27.0,United States,,DM,9168,Houston Dynamo,United States,2150000.0,200000.0,False,False,False,False,765103
Premier League,2012,s,1071,Wigan Athletic,England,in,8552,Arouna Koné,28.0,Cote d'Ivoire,,CF,3368,Levante UD,Spain,3800000.0,150000.0,False,False,False,False,768651
Premier League,2012,s,1039,Queens Park Rangers,England,in,27470,Stéphane Mbia,26.0,Cameroon,France,DM,244,Olympique Marseille,France,6000000.0,200000.0,False,False,False,False,778297
Premier League,2012,s,1039,Queens Park Rangers,England,in,136589,Samba Diakité,23.0,Mali,France,DM,1159,AS Nancy-Lorraine,France,4000000.0,325000.0,False,False,False,False,718499
Premier League,2012,s,1039,Queens Park Rangers,England,in,58993,Junior Hoilett,22.0,Canada,Jamaica,LW,164,Blackburn Rovers,England,3750000.0,1000000.0,False,False,False,False,715415
Premier League,2012,s,1032,Reading FC,England,in,38145,Adrian Mariappa,25.0,Jamaica,England,CB,1010,Watford FC,England,3800000.0,300000.0,False,False,False,False,751686
Premier League,2012,s,1032,Reading FC,England,in,43853,Chris Gunter,22.0,Wales,,RB,703,Nottingham Forest,England,3000000.0,800000.0,False,False,False,False,751714
Premier League,2012,w,631,Chelsea FC,England,in,181779,Wallace Oliveira,18.0,Brazil,,RB,2462,Fluminense Football Club,Brazil,5400000.0,800000.0,False,False,False,False,806772
Premier League,2012,w,985,Manchester United,England,in,145988,Wilfried Zaha,20.0,Cote d'Ivoire,England,LW,873,Crystal Palace,England,11750000.0,45000000.0,False,False,False,False,827776
Premier League,2012,w,762,Newcastle United,England,in,57480,Mapou Yanga-Mbiwa,23.0,France,Central African Republic,CB,969,Montpellier HSC,France,8000000.0,250000.0,False,False,False,False,826515
Premier League,2012,w,762,Newcastle United,England,in,27306,Mathieu Debuchy,27.0,France,,RB,1082,LOSC Lille,France,6200000.0,1000000.0,False,False,False,False,816968
Premier League,2012,w,762,Newcastle United,England,in,170929,Massadio Haidara,20.0,Mali,France,LB,1159,AS Nancy-Lorraine,France,2500000.0,2500000.0,False,False,False,False,827490
Premier League,2012,w,762,Newcastle United,England,in,46001,Moussa Sissoko,23.0,France,Mali,CM,415,FC Toulouse,France,2000000.0,10000000.0,False,False,False,False,827493
Premier League,2012,w,762,Newcastle United,England,in,183321,Kevin Mbabu,17.0,Switzerland,DR Congo,RB,61,Servette FC,Switzerland,1000000.0,14000000.0,False,False,False,False,832093
Premier League,2012,w,11,Arsenal FC,England,in,43003,Nacho Monreal,26.0,Spain,,LB,1084,Málaga CF,Spain,10000000.0,1500000.0,False,False,False,False,832660
Premier League,2012,w,405,Aston Villa,England,in,160080,Yacouba Sylla,22.0,Mali,France,DM,3524,Clermont Foot Auvergne 63,France,2400000.0,250000.0,False,False,False,False,832468
Premier League,2012,w,289,Sunderland AFC,England,in,77737,Alfred N'Diaye,22.0,Senegal,France,DM,20,Bursaspor,Turkey,4700000.0,2300000.0,False,False,False,False,819952
Premier League,2012,w,180,Southampton FC,England,in,62054,Vegard Forren,24.0,Norway,,CB,687,Molde FK,Norway,3500000.0,300000.0,False,False,False,False,824460
Premier League,2012,w,148,Tottenham Hotspur,England,in,141655,Zeki Fryers,20.0,England,,LB,3057,Standard Liège,Belgium,3500000.0,800000.0,False,False,False,False,816797
Premier League,2012,w,148,Tottenham Hotspur,England,in,55508,Lewis Holtby,22.0,Germany,England,CM,33,FC Schalke 04,Germany,1750000.0,600000.0,False,False,False,False,817219
Premier League,2012,w,31,Liverpool FC,England,in,47082,Daniel Sturridge,23.0,England,,CF,631,Chelsea FC,England,15000000.0,2000000.0,False,False,False,False,815875
Premier League,2012,w,31,Liverpool FC,England,in,80444,Philippe Coutinho,20.0,Brazil,Portugal,AM,46,FC Internazionale,Italy,13000000.0,20000000.0,False,False,False,False,831248
Premier League,2012,w,29,Everton FC,England,in,186590,John Stones,18.0,England,,CB,349,Barnsley FC,England,3500000.0,30000000.0,False,False,False,False,832644
Premier League,2012,w,512,Stoke City,England,in,128899,Jack Butland,19.0,England,,GK,337,Birmingham City,England,3800000.0,2000000.0,False,False,False,False,832669
Premier League,2012,w,512,Stoke City,England,in,71107,Brek Shea,22.0,United States,Norway,LM,8816,FC Dallas,United States,3000000.0,500000.0,False,False,False,False,832553
Premier League,2012,w,1039,Queens Park Rangers,England,in,45121,Loïc Rémy,26.0,France,Martinique,CF,244,Olympique Marseille,France,10500000.0,550000.0,False,False,False,False,823483
Premier League,2012,w,1032,Reading FC,England,in,67369,Nick Blackman,23.0,Barbados,England,CF,350,Sheffield United,England,1400000.0,300000.0,False,False,False,False,831736
Premier League,2012,w,1032,Reading FC,England,in,37712,Daniel Carriço,24.0,Portugal,,CB,336,Sporting CP,Portugal,750000.0,600000.0,False,False,False,False,814953
Premier League,2012,w,1032,Reading FC,England,in,61559,Hope Akpan,21.0,Nigeria,England,CM,3537,Crawley Town,England,370000.0,300000.0,False,False,False,False,819411
Premier League,2013,s,985,Manchester United,England,in,39679,Marouane Fellaini,25.0,Belgium,Morocco,CM,29,Everton FC,England,32400000.0,4800000.0,False,False,False,False,943592
Premier League,2013,s,281,Manchester City,England,in,26267,Fernandinho,28.0,Brazil,,DM,660,Shakhtar Donetsk,Ukraine,40000000.0,2000000.0,False,False,False,False,880275
Premier League,2013,s,281,Manchester City,England,in,46104,Stevan Jovetic,23.0,Montenegro,Serbia,CF,430,ACF Fiorentina,Italy,26000000.0,3000000.0,False,False,False,False,913162
Premier League,2013,s,281,Manchester City,England,in,18644,Álvaro Negredo,27.0,Spain,,CF,368,Sevilla FC,Spain,25000000.0,1200000.0,False,False,False,False,911171
Premier League,2013,s,281,Manchester City,England,in,15956,Jesús Navas,27.0,Spain,,RB,368,Sevilla FC,Spain,20000000.0,3000000.0,False,False,False,False,884218
Premier League,2013,s,631,Chelsea FC,England,in,52769,Willian,25.0,Brazil,,RW,2700,Anzhi Makhachkala,Russia,35500000.0,9000000.0,False,False,False,False,937326
Premier League,2013,s,631,Chelsea FC,England,in,147034,Marco van Ginkel,20.0,Netherlands,,CM,499,Vitesse Arnhem,Netherlands,9400000.0,1750000.0,False,False,False,False,900020
Premier League,2013,s,631,Chelsea FC,England,in,186997,Christian Atsu,21.0,Ghana,,LW,720,FC Porto,Portugal,3000000.0,1500000.0,False,False,False,False,942149
Premier League,2013,s,631,Chelsea FC,England,in,245072,Stipe Perica,18.0,Croatia,,CF,2566,NK Zadar,Croatia,2450000.0,1500000.0,False,False,False,False,922395
Premier League,2013,s,631,Chelsea FC,England,in,186863,Cristian Cuevas,18.0,Chile,,LB,11470,CD O'Higgins,Chile,1900000.0,350000.0,False,False,False,False,916106
Premier League,2013,s,11,Arsenal FC,England,in,35664,Mesut Özil,24.0,Germany,,AM,418,Real Madrid,Spain,47000000.0,3800000.0,False,False,False,False,943436
Premier League,2013,s,11,Arsenal FC,England,in,251912,Semi Ajayi,19.0,Nigeria,England,CB,358,Charlton Athletic,England,500000.0,6000000.0,False,False,False,False,917432
Premier League,2013,s,148,Tottenham Hotspur,England,in,111630,Erik Lamela,21.0,Argentina,Spain,RW,12,AS Roma,Italy,30000000.0,20000000.0,False,False,False,False,939252
Premier League,2013,s,148,Tottenham Hotspur,England,in,34870,Roberto Soldado,28.0,Spain,,CF,1049,Valencia CF,Spain,30000000.0,1000000.0,False,False,False,False,921985
Premier League,2013,s,148,Tottenham Hotspur,England,in,57229,Paulinho,24.0,Brazil,,CM,199,Sport Club Corinthians Paulista,Brazil,19730000.0,5000000.0,False,False,False,False,901753
Premier League,2013,s,148,Tottenham Hotspur,England,in,63494,Étienne Capoue,25.0,France,Guadeloupe,DM,415,FC Toulouse,France,11000000.0,2000000.0,False,False,False,False,931569
Premier League,2013,s,148,Tottenham Hotspur,England,in,123261,Vlad Chiriches,23.0,Romania,,CB,301,Steaua Bukarest,Romania,9500000.0,3500000.0,False,False,False,False,939257
Premier League,2013,s,148,Tottenham Hotspur,England,in,59631,Nacer Chadli,23.0,Belgium,Morocco,LW,317,Twente Enschede FC,Netherlands,8150000.0,4000000.0,False,False,False,False,914146
Premier League,2013,s,29,Everton FC,England,in,45333,James McCarthy,22.0,Ireland,Scotland,CM,1071,Wigan Athletic,England,15300000.0,3000000.0,False,False,False,False,943625
Premier League,2013,s,29,Everton FC,England,in,8552,Arouna Koné,29.0,Cote d'Ivoire,,CF,1071,Wigan Athletic,England,7000000.0,150000.0,False,False,False,False,903518
Premier League,2013,s,29,Everton FC,England,in,101118,Joel Robles,23.0,Spain,,GK,13,Atlético de Madrid,Spain,4000000.0,4000000.0,False,False,False,False,904677
Premier League,2013,s,31,Liverpool FC,England,in,47713,Mamadou Sakho,23.0,France,Senegal,CB,583,Paris Saint-Germain,France,19000000.0,6000000.0,False,False,False,False,942589
Premier League,2013,s,31,Liverpool FC,England,in,72047,Iago Aspas,25.0,Spain,,CF,940,Celta de Vigo,Spain,10800000.0,9000000.0,False,False,False,False,892635
Premier League,2013,s,31,Liverpool FC,England,in,50219,Simon Mignolet,25.0,Belgium,,GK,289,Sunderland AFC,England,10600000.0,8000000.0,False,False,False,False,894112
Premier League,2013,s,31,Liverpool FC,England,in,128220,Luis Alberto,20.0,Spain,,CM,368,Sevilla FC,Spain,8000000.0,40000000.0,False,False,False,False,892078
Premier League,2013,s,31,Liverpool FC,England,in,177859,Tiago Ilori,20.0,Portugal,England,CB,336,Sporting CP,Portugal,7500000.0,1000000.0,False,False,False,False,942572
Premier League,2013,s,984,West Bromwich Albion,England,in,37157,Stéphane Sessègnon,29.0,Benin,,AM,289,Sunderland AFC,England,7000000.0,225000.0,False,False,False,False,943579
Premier League,2013,s,2288,Swansea City,England,in,81808,Wilfried Bony,24.0,Cote d'Ivoire,United Kingdom,CF,499,Vitesse Arnhem,Netherlands,16000000.0,700000.0,False,False,False,False,906368
